start,end,net,acc,portfolio
2017-12-01,2018-01-01,0.04955541624630308,1.049555416246303,104955.5416246303
2018-01-01,2018-02-01,0.06958467951839067,1.122588393522593,112258.83935225933
2018-02-01,2018-03-01,-0.03070330990411259,1.088121214181509,108812.12141815091
2018-03-01,2018-04-01,-0.03727042218640009,1.0475664771389859,104756.64771389861
2018-04-01,2018-05-01,-0.009383424223669768,1.0377367164814955,103773.67164814957
2018-05-01,2018-06-01,-0.06711728571000654,0.9680866447896429,96808.6644789643
2018-06-01,2018-07-01,0.003803400996992843,0.9717686664996114,97176.86664996116
2018-07-01,2018-08-01,-0.018308747830910032,0.9539767990346902,95397.67990346905
2018-08-01,2018-09-01,-0.03311746078443815,0.9223835098033951,92238.35098033953
2018-09-01,2018-10-01,0.03147059260389028,0.9514114654649642,95141.14654649644
2018-10-01,2018-11-01,0.0006009779521961143,0.9519832427791752,95198.32427791753
2018-11-01,2018-12-01,0.022339108298947058,0.973249699538402,97324.9699538402
2018-12-01,2019-01-01,-0.014493121208531128,0.9591442736768255,95914.42736768255
2019-01-01,2019-02-01,0.09810147248650487,1.0532377392515213,105323.77392515213
2019-02-01,2019-03-01,0.031150641952553876,1.0860467709578627,108604.67709578626
2019-03-01,2019-04-01,0.013240446642322174,1.1004265152797965,110042.65152797964
2019-04-01,2019-05-01,0.01384744591122903,1.1156646119294158,111566.46119294157
2019-05-01,2019-06-01,-0.004226380698527295,1.1109493885475272,111094.93885475272
2019-06-01,2019-07-01,0.01348589472881228,1.1259315350505177,112593.15350505176
2019-07-01,2019-08-01,-0.026371054411414692,1.0962395332761727,109623.95332761726
2019-08-01,2019-09-01,-0.008974260801275023,1.0864015938038842,108640.15938038842
2019-09-01,2019-10-01,0.002985665436304674,1.089645225492451,108964.52254924508
2019-10-01,2019-11-01,0.02284330449888451,1.1145363231741305,111453.63231741305
2019-11-01,2019-12-01,-0.005919341570792104,1.1079390019842081,110793.90019842082
2019-12-01,2020-01-01,0.4641784266506875,1.6222203847501708,162222.03847501706
2020-01-01,2020-02-01,-0.014476826167522343,1.5987357822347315,159873.57822347313
2020-02-01,2020-03-01,-0.0023127754341590073,1.595038265391868,159503.8265391868
2020-03-01,2020-04-01,-0.16396429940378496,1.333508933684662,133350.89336846618
2020-04-01,2020-05-01,0.06148867962908011,1.4155046372905145,141550.4637290514
2020-05-01,2020-06-01,0.008501474845768114,1.427538514358508,142753.85143585075
2020-06-01,2020-07-01,0.1284389482935487,1.6108900597912497,161089.00597912492
2020-07-01,2020-08-01,0.031646263197857585,1.661868710606216,166186.87106062158
2020-08-01,2020-09-01,0.2679218079023206,2.107119580048132,210711.95800481318
2020-09-01,2020-10-01,-0.014936878061347745,2.075645791820275,207564.57918202746
2020-10-01,2020-11-01,0.09368383192221713,2.2701002433112225,227010.02433112223
2020-11-01,2020-12-01,0.02478502229509096,2.3263647284537825,232636.47284537824
