start,end,net,acc,portfolio
2017-12-01,2018-01-01,0.02303905029150413,1.023039050291504,102303.90502915041
2018-01-01,2018-02-01,0.04700710930387326,1.0711291587506875,107112.91587506876
2018-02-01,2018-03-01,-0.046133308392255316,1.021714426942105,102171.44269421052
2018-03-01,2018-04-01,-0.02476339791641789,0.9964133060307928,99641.3306030793
2018-04-01,2018-05-01,-0.0066389072013752935,0.9897982105578388,98979.8210557839
2018-05-01,2018-06-01,-0.06930556304026947,0.9211996882788765,92119.96882788769
2018-06-01,2018-07-01,0.0014790327335220351,0.9225621727719514,92256.21727719517
2018-07-01,2018-08-01,-0.005709452264991986,0.9172948480850227,91729.4848085023
2018-08-01,2018-09-01,-0.04852448366270168,0.8727835892152406,87278.35892152408
2018-09-01,2018-10-01,0.022148801457794652,0.8921146996483903,89211.46996483905
2018-10-01,2018-11-01,-0.0063622136360033926,0.8864388753414082,88643.88753414084
2018-11-01,2018-12-01,0.028293728304283387,0.9115195360386725,91151.95360386728
2018-12-01,2019-01-01,-0.009777761743731347,0.9026069151905298,90260.69151905301
2019-01-01,2019-02-01,0.14680514091509853,1.035114250566018,103511.42505660183
2019-02-01,2019-03-01,0.02691548559272671,1.0629748532639538,106297.48532639541
2019-03-01,2019-04-01,0.015459086507056281,1.0794074734753867,107940.74734753871
2019-04-01,2019-05-01,0.0144144330489495,1.0949665202343335,109496.65202343339
2019-05-01,2019-06-01,-0.01088987463000174,1.0830424721049323,108304.24721049327
2019-06-01,2019-07-01,0.010214989661827845,1.0941057397608045,109410.5739760805
2019-07-01,2019-08-01,-0.0232747859561284,1.0686406628545002,106864.06628545007
2019-08-01,2019-09-01,-0.0007999254056609433,1.0677858300387606,106778.5830038761
2019-09-01,2019-10-01,0.001941929256584846,1.0698593945818795,106985.93945818799
2019-10-01,2019-11-01,0.01484876610604634,1.0857454864983822,108574.54864983825
2019-11-01,2019-12-01,-0.006815534960245546,1.0783455501772237,107834.55501772239
2019-12-01,2020-01-01,0.2466439932566298,1.3443130027834516,134431.30027834518
2020-01-01,2020-02-01,-0.018909822179656186,1.3188922829470169,131889.2282947017
2020-02-01,2020-03-01,-0.009409422842346067,1.3064822677732613,130648.22677732614
2020-03-01,2020-04-01,-0.17099397193149424,1.0830816755486452,108308.16755486454
2020-04-01,2020-05-01,0.05422965428471452,1.1418168203757575,114181.68203757578
2020-05-01,2020-06-01,0.01593197706104346,1.1600082197658976,116000.82197658981
2020-06-01,2020-07-01,0.12106914018932426,1.3004494175455035,130044.94175455041
2020-07-01,2020-08-01,0.014915033988427676,1.3198456648084256,131984.56648084262
2020-08-01,2020-09-01,0.31303283917849795,1.7330007005408392,173300.070054084
2020-09-01,2020-10-01,-0.01208622001827617,1.7120552727822758,171205.52727822767
2020-10-01,2020-11-01,0.05207398124167281,1.801208806941847,180120.8806941848
2020-11-01,2020-12-01,0.045190322238986884,1.8826060133472502,188260.60133472513
