start,end,net,acc,portfolio
2017-12-01,2018-01-01,0.010340395251493602,1.0103403952514936,101034.03952514936
2018-01-01,2018-02-01,0.025999224854400677,1.0366084623671212,103660.84623671214
2018-02-01,2018-03-01,-0.060680781260506175,0.9737062510094323,97370.62510094325
2018-03-01,2018-04-01,-0.011655426217339834,0.9623572896434293,96235.72896434294
2018-04-01,2018-05-01,0.008910764699613884,0.9709326290083999,97093.26290084001
2018-05-01,2018-06-01,-0.0078060042674977246,0.9633535247629075,96335.35247629078
2018-06-01,2018-07-01,0.03266075749088525,0.9948173806131784,99481.73806131787
2018-07-01,2018-08-01,0.01843097102565472,1.0131528309310776,101315.28309310779
2018-08-01,2018-09-01,0.022122048393840278,1.035565846887291,103556.58468872914
2018-09-01,2018-10-01,0.034025921409017904,1.0708019290073412,107080.19290073415
2018-10-01,2018-11-01,0.00604687890224096,1.0772769386003347,107727.6938600335
2018-11-01,2018-12-01,0.001279929767809956,1.0786557774222243,107865.57774222246
2018-12-01,2019-01-01,-0.002886398860865663,1.0755423466150067,107554.2346615007
2019-01-01,2019-02-01,0.1810522375464987,1.2702716950456656,127027.16950456658
2019-02-01,2019-03-01,0.0436892238951698,1.3257688795382125,132576.88795382128
2019-03-01,2019-04-01,0.022701566897625907,1.3558659104478397,135586.591044784
2019-04-01,2019-05-01,0.012666849147641893,1.3730404593999126,137304.04593999128
2019-05-01,2019-06-01,-0.003680450695917007,1.3679870516855919,136798.70516855922
2019-06-01,2019-07-01,-0.007963500218123342,1.3570930865011037,135709.3086501104
2019-07-01,2019-08-01,-0.018242706954843663,1.3323360350136197,133233.60350136203
2019-08-01,2019-09-01,0.006186241229209275,1.3405781871245823,134057.81871245828
2019-09-01,2019-10-01,0.0006387418119305433,1.3414344704648606,134143.4470464861
2019-10-01,2019-11-01,-0.000955198219765144,1.340153134646741,134015.31346467414
2019-11-01,2019-12-01,-0.0008341212243843611,1.339035284473207,133903.52844732074
2019-12-01,2020-01-01,0.0014541711437494813,1.3409824709443503,134098.24709443506
2020-01-01,2020-02-01,-0.0023150530587947343,1.3378780253732003,133787.80253732007
2020-02-01,2020-03-01,0.004602359050295525,1.3440354204114682,134403.54204114684
2020-03-01,2020-04-01,-0.022952175095900456,1.313186884107092,131318.68841070923
2020-04-01,2020-05-01,0.002711486180376419,1.3167475721955997,131674.75721956
2020-05-01,2020-06-01,-0.0006320327576644902,1.315915344596397,131591.53445963975
2020-06-01,2020-07-01,0.004679157618997895,1.3220727199070215,132207.2719907022
2020-07-01,2020-08-01,0.0011504014587447764,1.3235936342925692,132359.36342925695
2020-08-01,2020-09-01,0.029021723069201203,1.3620066022031656,136200.66022031658
2020-09-01,2020-10-01,-0.005519301810765458,1.3544892766973513,135448.92766973513
2020-10-01,2020-11-01,-0.1364080016889405,1.1697261011539672,116972.61011539672
2020-11-01,2020-12-01,0.01645172863038146,1.1889701175420264,118897.01175420263
