start,end,net,acc,portfolio
2017-12-01,2018-01-01,0.01323715037945673,1.0132371503794568,101323.71503794569
2018-01-01,2018-02-01,0.033903298502159535,1.047589231942249,104758.9231942249
2018-02-01,2018-03-01,-0.04079756187750833,1.0048501454298737,100485.01454298737
2018-03-01,2018-04-01,-0.035514717830814564,0.9691631760526788,96916.31760526786
2018-04-01,2018-05-01,0.003325898488435188,0.9723865143949595,97238.65143949592
2018-05-01,2018-06-01,-0.02142714177287841,0.9515510506929836,95155.10506929834
2018-06-01,2018-07-01,0.006925210492742017,0.9581407420136223,95814.07420136221
2018-07-01,2018-08-01,0.0103216422831173,0.9680303280095676,96803.03280095673
2018-08-01,2018-09-01,-0.049733832881736106,0.9198864694518876,91988.64694518874
2018-09-01,2018-10-01,0.01884922713438352,0.9372256184524322,93722.56184524321
2018-10-01,2018-11-01,0.0019360756092568197,0.9390401581126886,93904.01581126885
2018-11-01,2018-12-01,0.006210332264019829,0.9448719095038262,94487.1909503826
2018-12-01,2019-01-01,-0.024846927456772014,0.921394745712443,92139.47457124428
2019-01-01,2019-02-01,0.14534123665061038,1.055311397497664,105531.1397497664
2019-02-01,2019-03-01,0.0383670015686725,1.095800531540895,109580.05315408949
2019-03-01,2019-04-01,0.02881463754164258,1.127375626675185,112737.56266751849
2019-04-01,2019-05-01,0.02048864731177372,1.150474028278023,115047.40282780227
2019-05-01,2019-06-01,-0.010525620531038834,1.138364575225553,113836.45752255527
2019-06-01,2019-07-01,-0.0032804213592773457,1.1346302597583384,113463.02597583382
2019-07-01,2019-08-01,-0.030746555504011515,1.0997442875001477,109974.42875001475
2019-08-01,2019-09-01,0.002942519981168424,1.1029803070402926,110298.03070402924
2019-09-01,2019-10-01,-0.0008673762651429713,1.1020236081010457,110202.36081010455
2019-10-01,2019-11-01,-0.00033211224694602815,1.1016576125643716,110165.76125643715
2019-11-01,2019-12-01,0.002095797848134813,1.1039664642181652,110396.64642181653
2019-12-01,2020-01-01,0.0,1.1039664642181652,110396.64642181653
2020-01-01,2020-02-01,0.0,1.1039664642181652,110396.64642181653
2020-02-01,2020-03-01,0.0,1.1039664642181652,110396.64642181653
2020-03-01,2020-04-01,0.0,1.1039664642181652,110396.64642181653
2020-04-01,2020-05-01,0.0280441761243722,1.1349262941760998,113492.62941760999
2020-05-01,2020-06-01,0.005562592088521844,1.1412394262011392,114123.94262011393
2020-06-01,2020-07-01,0.10048651262367125,1.2559185962087311,125591.85962087313
2020-07-01,2020-08-01,0.029158032789195102,1.2925387118175453,129253.87118175454
2020-08-01,2020-09-01,0.3464341082140503,1.740318207778194,174031.8207778194
2020-09-01,2020-10-01,-0.007726003683453679,1.7268725028945182,172687.25028945183
2020-10-01,2020-11-01,0.12394053185522674,1.9409019993494312,194090.19993494314
2020-11-01,2020-12-01,0.06728136751697592,2.0714885400820937,207148.85400820937
